time	whole_blood_radioactivity
0	3394.564863
1.071	3603.376957
2.133	3605.546301
3.204	3814.73656
4.266	3846.622553
5.327	4233.829773
6.399	4117.901903
7.46	3646.090479
8.532	4271.187762
9.603	3917.632534
10.665	4306.050796
11.726	4665.217894
12.798	3954.46524
13.859	3778.33948
14.931	4405.780049
15.993	4646.726111
17.064	5394.667057
18.126	4533.055533
19.187	5251.958107
20.259	5255.149729
21.32	5019.296397
22.392	4514.132983
23.453	4905.715785
24.515	6075.974652
25.586	6528.899811
26.658	5513.979851
27.719	6446.840797
28.781	6060.678338
29.852	6184.44428
30.914	6248.246802
31.986	7484.417903
33.047	8391.198968
34.119	10773.74479
35.18	11713.70796
36.252	15366.63614
37.313	17637.03724
38.385	20694.6327
39.446	22850.23234
40.518	27243.63917
41.579	30040.42691
42.641	32538.18823
43.712	36763.84859
44.774	38239.25491
45.845	41079.8979
46.907	43499.36799
47.979	43404.47633
49.04	47467.1077
50.102	50016.23538
51.173	55212.31071
52.235	59502.22443
53.306	56283.05979
54.368	62709.6781
55.439	67073.08172
56.501	70953.74161
57.572	70600.36016
58.634	72260.17337
59.705	76945.18303
60.767	76747.08892
61.838	81073.58752
62.9	83416.58173
63.971	78906.67792
65.033	82751.8232
66.105	87735.91618
67.166	87635.37025
68.238	89038.62623
69.299	88386.07355
70.371	94675.72772
71.432	93872.02449
72.494	94635.92419
73.565	99340.3424
74.627	101032.183
75.698	103157.9139
76.77	103436.4167
77.831	107694.1035
78.893	111061.7764
79.964	110943.8875
81.026	109774.4801
82.098	112902.6422
83.159	115724.419
84.231	117095.1136
85.292	117196.5219
86.364	116120.7938
87.425	115260.1186
88.497	116261.2454
89.558	116020.6247
90.62	113915.33
91.691	113860.1225
92.753	114022.003
93.824	111663.0943
94.886	108023.6259
95.957	107871.0376
97.019	108840.3836
98.081	102945.7288
99.152	103039.4547
100.214	102320.4158
101.275	99912.28616
102.347	99566.35436
103.418	94806.65751
104.48	94675.82304
105.551	89499.93919
106.613	88989.40607
107.684	85623.5141
108.746	85863.42793
109.807	80826.13506
110.879	80058.01397
111.94	81206.95741
113.012	77133.69807
114.074	79856.7206
115.145	80566.87994
116.207	76296.13943
117.278	73692.55781
118.34	75441.45804
119.401	69580.54136
120.473	69812.4474
121.534	67862.21002
122.596	70782.45888
123.667	68482.52674
124.729	70551.27282
125.8	67233.99227
126.862	66640.10363
127.933	64490.67314
128.995	63894.36565
130.057	62344.04395
131.128	61078.29796
132.19	62069.49483
133.261	60356.33627
134.323	59437.09238
135.394	59536.9227
136.456	57404.16401
137.517	56417.55826
138.589	57090.4388
139.65	56070.46028
140.722	53610.99951
141.783	54219.02181
142.855	54027.92135
143.916	54316.62769
144.988	52394.84365
146.05	53676.92463
147.111	53195.85968
148.183	53324.49843
149.244	50401.24033
150.316	50271.15582
151.377	50912.47039
152.439	47885.89036
153.51	47560.75345
154.572	48137.13162
155.643	45458.20872
156.705	47937.28077
157.776	46546.11532
158.838	48285.94701
159.899	47054.59823
