time	plasma_radioactivity	whole_blood_radioactivity
3.0	1507303.509881946	2623563.6299715117
4.97	913282.7597541452	1970609.503162257
10.03	746107.0961476928	1539644.3539534465
14.97	440721.4576527199	898747.1785927796
30.05	536817.7997750803	1005189.8221358943
44.88	487185.8766168398	901202.7359545069
60.12	439877.66881432774	697639.7773757749
90.2	377310.396842532	566010.91595336
120.32	314659.92371119926	468039.1212956671
