time	whole_blood_radioactivity
0.0	237.50282741461209
1.072	260.2802208918249
2.134	158.52681940907505
3.1950000000000003	226.60309649022346
4.267	294.76304454986473
5.327999999999999	238.22103886574317
6.390000000000001	170.26032519114833
7.4609999999999985	136.2909568597739
8.533000000000001	113.64481754955506
9.593999999999998	250.16897573102398
10.656	261.69774812060615
11.726999999999997	318.7819889739806
12.789	341.75775594518257
13.859999999999998	193.78030765420726
14.922	433.4167550561971
15.993000000000004	388.02938173652274
17.055	456.7799851463842
18.117000000000004	388.4967336501188
19.188	274.3994847127408
20.25	423.28721754866615
21.321	309.0728017005053
22.383000000000003	458.1612934009041
23.454	320.9076211863497
24.516	378.44024914605734
25.587	390.1448620872134
26.649	367.41622711476583
27.72	494.0153068340906
28.782	586.277876335115
29.853	517.618081538748
30.915	667.5538401502664
31.986	690.992208604724
33.048	725.9786175544516
34.12	541.9322285730739
35.181	588.4078135985288
36.253	623.3986480515371
37.314	658.4276886096266
38.376	589.4741789498327
39.447	508.87472614740796
40.509	578.6148686412591
41.58	694.7593986902839
42.642	776.2817261899424
43.713	904.2796508860038
44.775	1102.0292978597395
45.83599999999999	1323.2305542306306
46.908	1428.5637371763326
47.969	1661.8494650807186
49.041	1988.4542155754098
50.103	2233.9944715805123
51.164	2887.311761914017
52.236	3471.53944672668
53.307	3963.221566164499
54.369	4315.514095920076
55.43	4458.156522946789
56.492	5243.239191731576
57.553	5620.300538105215
58.625	6068.001258285021
59.686	6539.600917218418
60.758	6847.927369098074
61.819	7589.958811334644
62.891000000000005	7875.851655900604
63.952000000000005	7716.409763964406
65.014	8870.999683730255
66.08600000000001	8747.236770778189
67.147	9163.689093829717
68.219	9545.432562407104
69.27999999999999	9174.772856304886
70.342	10239.561315824882
71.413	10163.340809634157
72.47500000000001	10416.92022845881
73.546	10423.24469804311
74.608	10665.481799059724
75.679	10754.594015461787
76.74099999999999	11174.501544681367
77.812	11098.549179522995
78.874	11223.497417130404
79.94500000000001	11372.317634862235
81.007	11509.414698170398
82.06800000000001	12085.045203379004
83.14	12151.665719917648
84.202	12704.652757166332
85.273	12047.667302012662
86.335	13515.762935613724
87.39599999999999	13036.651773407135
88.468	12378.670651910874
89.52900000000001	12802.555991808707
90.601	12596.036819318373
91.662	12960.993206138979
92.734	13707.904468953857
93.795	13537.242981566405
94.857	13855.683755563397
95.928	12884.891991160757
96.99	12605.880253073698
98.061	13103.72791663399
99.123	13362.842998018223
100.185	13586.3542520833
101.256	13582.62536999589
102.318	13135.378810875924
103.389	12567.732417799249
104.451	12563.299249055968
105.522	12354.807772566619
106.584	12686.619542454955
107.655	11828.80006814092
108.717	11499.126859541695
109.778	12168.001717844349
110.85	12608.941495338999
111.911	11387.408236936804
112.973	11056.655990876883
114.04399999999998	11594.217535673752
115.106	11371.829500746833
116.178	10521.106894008926
117.239	10080.230488234634
118.311	9808.195354002943
119.372	10213.43509979886
120.434	10255.909437468632
121.505	9292.867093850147
122.56699999999998	8680.18066127634
123.638	9291.976583337882
124.70000000000002	9564.602694322679
125.771	8708.101205156521
126.833	9090.071304320532
127.894	8511.86772304611
128.96599999999998	8225.027583029667
130.027	8376.068863260753
131.09900000000002	8027.883413814836
132.161	7532.957153508087
133.222	7659.453778609543
134.294	7517.660507122458
135.35500000000002	7082.574062111098
136.41699999999997	6940.213755545657
137.488	7506.828207725577
138.55999999999997	7205.551757598434
139.621	7050.754034257401
140.69299999999998	6969.300468472619
141.754	7145.0720241802455
142.826	6965.466904772327
143.887	6589.270204864981
144.949	6138.954514392312
146.02	6376.103588253515
147.08200000000002	6097.208729658947
148.154	5842.609184581754
149.215	6129.198746272575
150.27700000000002	6366.874426615613
151.34799999999998	5766.936766059665
152.41	5758.078706605964
153.481	5564.175931044691
154.543	5283.594268608882
155.614	5805.600458794334
156.67600000000002	5450.662050207771
157.747	5540.542307660281
158.809	5185.010789542066
159.88	5101.4831036450605
160.942	5067.385268484366
162.003	5330.773203683954
163.07500000000002	4986.681660849252
164.137	5436.521151719198
165.19799999999998	4943.006453850835
166.27	4908.728840723733
167.34099999999998	5172.837936520218
168.403	5051.5302177204885
169.46400000000003	4917.6220919857005
170.536	5331.699519237074
171.607	4960.992424312874
172.66899999999998	4963.9790945354525
173.73	5016.883991677404
174.802	4994.957969051433
175.863	5447.778858129747
176.935	5551.109471217312
177.996	5054.047517943779
179.06799999999998	4606.484514781585
180.13	4534.106818580457
181.201	5063.235609568176
182.263	5116.445059409695
183.334	5433.249432915745
184.396	5298.410197971026
185.467	5201.122266448789
186.529	4927.698968296573
187.59	5270.27477916972
188.662	4782.628788256952
189.723	5049.967504717766
190.795	5053.036376832885
191.856	4929.988921810766
192.92800000000005	5374.556419599572
193.989	5049.567155321823
195.051	5343.1320614002625
197.074	5425.1373143569235
198.135	5061.445536363031
199.207	5735.570467032978
200.268	4763.513459098034
201.34	5222.766489661033
