time	plasma_radioactivity	whole_blood_radioactivity
3.13	1260804.2186767487	2457819.1903914646
5.43	869435.7792914524	2045093.4140234939
10.47	777577.878699663	2110313.792996254
15.45	791572.125210706	1596410.445885989
30.1	639018.2348276697	1152243.0454839456
45.33	480424.6682383425	862461.8960859505
60.0	407305.6524120192	685740.1755354445
90.1	354555.74229080137	506674.1107133331
120.35	286636.6984599085	389060.739017998
