time	whole_blood_radioactivity
0	1259.38
1.072	1059.67
2.133	888.37
3.205	917.58
4.266	1147.67
5.328	918.68
6.399	1005.42
7.461	1379.69
8.522	1236.72
9.594	1151.14
10.656	1123.03
11.727	1210.15
12.789	1009.07
13.85	1240.46
14.922	1010.29
15.993	1241.97
17.055	1069.31
18.126	1359.14
19.188	1446.76
20.249	1418.68
21.321	1332.63
22.382	1420.4
23.444	1218.22
24.515	1596.25
25.577	1655.29
26.649	1627.24
27.71	2006.2
28.782	2211.07
29.843	1659.3
30.915	2475.9
31.976	2448.24
33.038	4053.7
34.109	5690.29
35.171	6452.88
36.242	9495.3
37.304	11167.34
38.365	14216.21
39.437	17912.78
40.508	19710.16
41.57	21451
42.642	22988.8
43.703	25613.9
44.765	28359.59
45.836	28318.05
46.908	31627.33
47.969	32293.39
49.041	35314.78
50.102	36160.52
51.174	39983.43
52.235	40036.96
53.307	42008.3
54.368	43893.2
55.44	46755.32
56.501	47226.75
57.563	45717.46
58.635	49680.64
59.706	50480.59
60.768	50066.61
61.839	51430.95
62.901	52737.34
63.962	53807.82
65.034	56156.88
66.105	57409.28
67.167	58662.89
68.238	57389.47
69.3	60906.97
70.371	61033.31
71.433	61755.56
72.494	61971.64
73.566	61442.33
74.628	61509.18
75.699	66894.49
76.761	69386.15
77.822	67692.94
78.894	73301.26
79.955	70440.28
81.027	70572.99
82.088	72384.57
83.15	74798.42
84.221	73642.97
85.283	71163.97
86.354	74333.2
87.416	72934.3
88.477	71684.12
89.549	72119.14
90.621	70837.22
91.682	68920.16
92.744	66337.12
93.815	67222.59
94.877	64061.49
95.948	62951.96
97.01	59996.1
98.081	60607.43
99.143	54558.34
100.204	53803.49
101.276	48319.19
102.337	47134.99
103.409	44948.1
104.47	45734.34
105.542	43118.5
106.604	41016.12
107.675	39093.93
108.737	39421.88
109.798	38653.64
110.87	37061.77
111.931	35833.69
113.003	33688.88
114.064	35510.63
115.136	33393.56
116.197	30937.43
117.269	30375.03
118.33	32199.15
119.402	30718.03
120.463	29725.24
121.525	28424.62
122.597	27674.86
123.668	28766.17
124.73	28015.52
125.791	29507.76
126.863	26173.29
127.924	25450.45
128.996	26790.02
130.057	25142.3
131.119	23245.97
132.19	23661.12
133.252	23490.16
134.313	25172.13
135.385	24198.47
136.446	22945.17
137.518	22649.69
138.579	22477.55
139.651	22522.19
140.713	20830.84
141.774	20223.03
142.846	20762.93
143.907	20806.47
144.979	20974.48
146.04	19308.13
147.112	19817.64
148.173	18926.8
149.245	18221.89
150.306	20913.23
151.378	19522.56
152.439	18130.08
153.511	19514.95
154.572	19589.17
155.644	18663.23
156.706	18799.58
157.777	17934.61
158.839	17632.23
159.91	18081.65
160.972	17998.47
172.8	18688.15
300	15392.16
598.2	12535.39
898.8	10897.55
1800	8271.52
2704.2	6999.68
3604.2	6293.63
4500	5121.2
5400	4936.15
7213.2	3367.31
