time	whole_blood_radioactivity
0	435.612939
1.062	454.0366577
2.134	599.6926009
3.205	472.7719414
4.267	727.7793302
5.328	582.5736505
6.4	528.2782112
7.461	510.3685048
8.533	729.5409377
9.594	802.9777031
10.656	639.1168003
11.727	968.3930284
12.789	658.1723983
13.86	621.9846642
14.922	732.1871977
15.993	934.1054605
17.055	879.6873607
18.127	971.9117341
19.188	1137.637186
20.26	1248.489355
21.321	1451.323261
22.383	1305.139078
23.454	1600.22589
24.516	1674.807173
25.587	1399.589279
26.649	1971.660666
27.72	1567.22343
28.782	2232.331771
29.853	2436.749559
30.915	2789.171971
31.986	3678.027876
33.048	4604.926122
34.12	5107.357324
35.181	5980.683464
36.253	7781.466044
37.314	9324.837133
38.386	9330.503849
39.447	10301.28086
40.509	11663.24152
41.58	12785.32165
42.652	13704.22717
43.713	15052.0869
44.775	15694.12654
45.846	16001.70774
46.908	18471.75692
47.979	18800.03585
49.041	18456.77496
50.113	19009.51972
51.174	21207.05496
52.246	21874.30198
53.307	20821.14649
54.369	23360.67787
55.44	21408.226
56.502	24157.31975
57.573	23159.35091
58.635	23511.04196
59.696	23750.48403
60.768	25324.19639
61.829	25264.23679
62.901	25749.82037
63.962	26461.66763
65.034	28229.12154
66.096	28114.21319
67.167	26981.14274
68.229	27714.29794
69.29	28976.87847
70.362	28900.04317
71.423	29465.53357
72.495	30863.99857
73.556	29690.40442
74.628	30977.06808
75.689	29650.53176
76.761	32000.32788
77.822	32190.2954
78.894	32703.3497
79.955	35115.99722
81.027	31868.74774
82.089	33884.49486
83.16	34342.67479
84.222	34477.57734
85.293	33336.49489
86.355	34652.70528
87.416	35589.02083
88.488	35286.2212
89.549	36204.92965
90.611	36589.75767
91.682	37453.18761
92.744	37705.29598
93.815	38417.28748
94.877	38957.55151
95.948	39805.2904
97.01	40596.30793
98.082	39584.82682
99.143	39301.44313
100.215	41015.91229
101.276	41386.59146
102.348	40084.56602
103.409	41532.87984
104.471	40845.353
105.542	42026.30866
106.614	42958.05483
107.675	43639.84063
108.737	42662.29447
109.808	41799.66362
110.87	41592.89765
111.931	40805.66873
113.003	42475.2956
114.065	41164.84889
115.136	41402.9592
116.198	44006.22324
117.269	43897.15653
118.331	43224.8438
119.402	44979.57686
120.464	44909.49133
121.535	43847.85287
122.597	44341.20496
123.668	43277.90441
124.73	44005.23773
125.801	43856.52871
126.863	45501.72428
127.924	45568.12243
128.996	44814.72962
130.058	45056.63705
131.129	44223.76019
132.191	45267.63447
133.252	45314.43558
134.324	44499.76811
135.385	45330.04889
136.457	45906.67197
137.518	42618.22429
138.59	43979.20649
139.651	43278.77921
140.723	41771.80869
141.784	42623.037
142.856	41881.37626
143.917	41650.55823
144.979	41320.94691
146.05	39137.75777
147.112	38530.00392
151.378	38465.0557
152.44	35737.64134
153.511	36353.34783
154.573	35186.50054
155.644	34434.71782
156.716	33563.01059
157.777	35488.62717
158.839	34358.10228
159.91	33047.52268
160.972	31357.37744
162.043	31635.06707
