time	whole_blood_radioactivity
0	3857.669498
1.071	4053.012203
2.133	4184.196756
3.205	3929.093991
4.266	3845.523708
5.338	3890.853494
6.399	4473.946353
7.461	4304.461352
8.532	4264.003991
9.604	4740.661369
10.665	4527.898491
11.727	5048.410074
12.798	4706.075127
13.86	4622.506342
14.931	4733.380881
15.993	4779.483768
17.054	4998.754765
18.126	4243.945164
19.188	5004.803748
20.259	5289.668961
21.321	5661.617888
22.392	5144.13063
23.454	5212.382334
24.525	5954.416101
25.587	5675.321971
26.648	5656.977864
27.72	6248.228009
28.781	6578.744946
29.843	6626.29963
30.914	6717.563771
31.976	7376.310025
33.047	7926.70474
34.109	8783.619003
35.181	10122.6045
36.242	11878.791
37.304	13352.53197
38.375	16886.97128
39.437	19702.36944
40.508	22674.77052
41.57	24553.52377
42.641	28125.25485
43.703	31371.61843
44.774	33632.85559
45.836	37546.30579
46.907	40342.21613
47.969	41709.85129
49.04	44731.9983
50.112	46412.84636
51.173	49441.21029
52.235	51369.45997
53.307	54139.69058
54.368	54658.4999
55.44	56814.80722
56.501	60411.72183
57.573	60448.43412
58.634	60285.39125
59.696	61962.18645
60.767	62909.28419
61.829	67008.98044
62.9	68848.61148
63.962	70934.53968
65.033	72623.0773
66.095	75314.48664
67.166	79501.12832
68.228	80707.36275
69.3	80533.50944
70.361	81028.01412
71.423	82125.68328
72.494	86753.25836
73.556	87252.36159
74.627	88579.70274
75.699	87671.58376
76.76	91372.96606
77.822	92099.91054
78.893	92581.64485
79.955	92771.93143
81.016	93298.93713
82.088	97509.26477
83.159	99343.25503
84.221	98953.47855
85.283	101172.3549
86.354	101458.844
87.416	94718.90111
88.487	98291.65301
89.549	94833.46652
90.62	94981.28667
91.682	93345.38398
92.753	95683.4617
93.815	91469.33297
94.876	92926.50058
95.948	89611.23623
97.009	93491.75224
98.081	90875.10376
99.142	87778.61826
100.214	88308.32281
101.276	81075.57978
102.347	80193.63978
103.409	78855.69479
104.47	77948.10024
105.542	74878.38092
106.603	75242.14373
107.665	76244.196
108.736	71959.68502
109.808	69813.89084
110.869	69079.95847
111.941	68299.87378
113.002	68089.61617
114.064	65021.29186
115.135	63253.52495
116.207	61598.07438
117.269	62803.27169
118.34	61878.84195
119.402	60540.18169
120.473	59016.62265
121.535	58799.59662
122.606	60236.68324
123.668	59813.19969
124.739	54007.17128
125.801	54822.20199
126.872	55914.82832
127.934	55510.67309
129.005	55313.80526
130.067	54793.40411
131.138	52656.68914
132.2	51025.27562
133.272	52188.81336
134.333	49884.40122
135.405	49197.35109
136.466	49504.79819
137.528	51596.61262
138.599	49981.96489
139.661	49826.48208
140.732	48487.29803
141.794	49097.10746
142.855	47128.10835
143.927	48319.38988
144.988	45067.8306
146.06	45537.55661
147.121	45704.71557
148.193	43145.17824
149.265	42844.87166
150.326	45601.10675
151.398	43433.7782
152.459	43389.80542
153.531	43439.55321
154.592	42225.80912
155.664	42602.59005
156.725	44501.98161
157.787	44317.8474
158.858	43500.53898
159.92	43292.08221
160.991	43506.19663
