time	whole_blood_radioactivity
0	1152.679081
1.061	1318.139858
2.123	1263.977859
3.194	1182.261877
4.256	1100.440591
5.327	880.8869648
6.389	1542.48025
7.46	1240.245597
8.522	1489.190716
9.593	1490.094854
10.655	1242.493281
11.726	1685.291247
12.788	1437.506622
13.85	1853.287058
14.921	2241.901379
15.993	2437.126088
17.054	2272.3243
18.126	2467.801979
19.187	2524.775852
20.259	2665.118412
21.32	2277.824515
22.392	3279.836985
23.453	2753.382705
24.515	2393.267354
25.586	2645.330662
26.648	3761.417225
27.719	4293.406964
28.781	4602.848279
29.853	5777.991548
30.914	8183.428852
31.986	10507.98337
33.047	11157.46572
34.109	14130.10613
35.18	18310.29701
36.242	23531.97112
37.313	25172.07125
38.375	29001.77203
39.446	31938.1571
40.508	37349.14047
41.579	40856.10607
42.641	44620.13424
43.712	48754.65679
44.774	52837.61347
45.846	56615.95266
46.907	57861.92064
47.969	58291.56999
49.04	63208.7045
50.102	66663.21243
51.173	66364.65832
52.235	70899.43236
53.296	72978.69042
54.368	76277.9426
55.429	80628.54116
56.501	79345.66556
57.562	85121.05503
58.634	87187.19614
59.695	93286.50965
60.767	89281.09482
61.829	92745.65655
62.9	94053.3559
63.962	95532.86943
65.023	97612.04879
66.095	103654.7363
67.156	101778.4438
68.228	102810.2023
69.289	104499.0384
70.361	106504.704
71.422	109026.503
72.484	107176.2364
73.555	115081.2529
74.617	115007.3845
75.688	110436.3063
76.75	114057.2272
77.812	114384.0317
78.883	115630.1563
79.945	120782.6332
81.006	120826.5456
82.078	123746.3685
83.139	120800.0764
84.211	123118.8147
85.272	121119.0092
86.344	118800.4643
87.405	119794.7475
88.477	121454.6233
89.538	116705.8345
90.61	112009.769
91.671	109619.9408
92.743	110351.8499
93.805	106974.045
94.876	101044.114
95.938	102148.1609
96.999	100034.927
98.071	96091.88963
99.132	93711.10644
100.204	91240.84887
101.265	88708.86934
102.337	89315.36394
103.398	85003.93815
104.46	87996.08076
105.531	87029.74024
106.593	81834.46684
107.654	78091.42534
108.726	76854.56678
109.798	79967.97611
110.859	75807.77787
111.921	79420.9249
112.992	74699.82504
114.064	69211.79029
115.125	69810.02398
116.197	70438.70401
117.258	68017.31257
118.32	65886.50114
119.391	67659.09271
120.453	65319.75357
121.524	66329.65911
122.586	65075.14922
123.657	63937.17831
124.719	63357.12116
125.791	62835.64343
126.852	57093.32722
127.924	59252.6188
128.985	58874.89276
130.047	57728.58526
131.118	57763.63426
132.18	56349.01258
133.251	55880.06662
134.313	54314.48132
135.384	54940.12334
136.456	53313.03772
137.517	54680.21462
138.589	52665.02952
139.65	52043.19519
140.712	51450.34582
141.784	49578.19044
142.845	52821.96618
143.917	48208.86372
144.978	50144.72991
146.05	49578.94383
147.111	47460.93996
148.173	46146.31487
149.244	45696.4604
150.306	45156.15705
151.377	45871.34404
152.439	45150.93262
153.51	44459.80303
154.572	45475.15962
155.633	41695.64769
156.705	44870.30578
157.766	44357.08557
158.838	42672.34294
159.9	42908.36815
160.971	43174.94825
175.2	43775.10358
294	35455.90317
601.8	35276.37515
904.2	27208.23346
1800	20114.47211
2698.8	14413.01471
3612	10938.59977
5404.8	7576.643648
7237.8	6001.902363
